id,State_Code,State_Name,State_ab,County,City,Place,Type,Primary,Zip_Code,Area_Code,ALand,AWater,Lat,Lon,Mean,Median,Stdev,Households
3101850,31,Nebraska,NE,Butler County,Dwight,Dwight,Village,place,68635,402,635526,0,41.082711,-97.019073,144997,134764,161116,84
3101852,31,Nebraska,NE,Dawson County,Sumner,Eddyville,Village,place,68878,308,713923,0,41.012213,-99.623996,52595,44509,45770,50
3101854,31,Nebraska,NE,Furnas County,Arapahoe,Edison,Village,place,68922,308,688027,0,40.277659,-99.776306,65256,60360,63123,73
3101856,31,Nebraska,NE,Antelope County,Elgin,Elgin city,City,place,68636,402,1886367,0,41.983115,-98.082773,87850,75981,94880,297
3101858,31,Nebraska,NE,Buffalo County,Elm Creek,Elm Creek,Village,place,68836,308,1801158,0,40.720084,-99.37559,97966,90085,102667,361
3101860,31,Nebraska,NE,Perkins County,Madrid,Elsie,Village,place,69150,308,447450,0,40.847168,-101.389155,106477,85962,115549,50
3101862,31,Nebraska,NE,Valley County,Ord,Elyria,Village,place,68862,308,687073,0,41.680048,-99.005301,62608,70330,55217,19
3101864,31,Nebraska,NE,Dixon County,Emerson,Emerson,Village,place,68733,402,1226129,484,42.278205,-96.72629,68627,71117,66510,177
3101866,31,Nebraska,NE,Holt County,O'neill,Emmet,Village,place,68763,402,667731,0,42.475698,-98.809302,52074,300000,40919,18
3101868,31,Nebraska,NE,Jefferson County,Fairbury,Endicott,Village,place,68352,402,1187340,22458,40.082198,-97.095385,63315,65718,61010,55
3101870,31,Nebraska,NE,Frontier County,Eustis,Eustis,Village,place,69028,308,1095249,0,40.664527,-100.029551,107965,90503,117213,178
3101872,31,Nebraska,NE,Fillmore County,Exeter,Exeter,Village,place,68351,402,1640697,0,40.64454,-97.448793,143935,99485,159604,258
3101874,31,Nebraska,NE,Clay County,Fairfield,Fairfield city,City,place,68938,402,1869107,0,40.432311,-98.103239,114267,88353,132408,165
3101876,31,Nebraska,NE,Richardson County,Falls City,Falls City city,City,place,68355,402,8633875,12085,40.062208,-95.599013,85797,78302,96322,1891
3101878,31,Nebraska,NE,Howard County,Elba,Farwell,Village,place,68835,308,447704,0,41.215623,-98.628055,61596,70660,59055,61
3101880,31,Nebraska,NE,Lancaster County,Firth,Firth,Village,place,68358,402,729984,1016,40.534366,-96.605611,93996,86683,103048,184
3101882,31,Nebraska,NE,Cedar County,Crofton,Fordyce,Village,place,68730,402,376569,0,42.698217,-97.362773,76937,76917,66710,61
3101884,31,Nebraska,NE,Pierce County,Osmond,Foster,Village,place,68765,402,577461,0,42.274699,-97.665093,64501,300000,55670,28
3101886,31,Nebraska,NE,Dodge County,Fremont,Fremont city,City,place,68025,402,24799538,172994,41.441546,-96.488396,99883,83407,109172,10641
3101888,31,Nebraska,NE,Nance County,Fullerton,Fullerton city,City,place,68638,308,3376900,4956,41.364988,-97.972261,101790,83745,112380,612
3101890,31,Nebraska,NE,Logan County,Stapleton,Gandy,Village,place,69163,308,636435,0,41.469749,-100.458337,49213,21494,59334,19
3101892,31,Nebraska,NE,Butler County,David City,Garrison,Village,place,68632,402,295885,6001,41.175442,-97.163313,85122,82464,87550,23
3101894,31,Nebraska,NE,Nance County,Genoa,Genoa city,City,place,68640,402,2053549,21165,41.445874,-97.733271,121677,105172,131416,403
3101896,31,Nebraska,NE,Buffalo County,Gibbon,Gibbon city,City,place,68840,308,2249566,0,40.746067,-98.845814,86189,74743,98840,702
3101898,31,Nebraska,NE,Hamilton County,Giltner,Giltner,Village,place,68841,402,1003177,9798,40.775355,-98.154284,85376,77691,87539,154
3101900,31,Nebraska,NE,Buffalo County,Kearney,Glenwood,CDP,place,68845,308,6218238,0,40.755459,-99.081007,86828,300000,78341,195
3101902,31,Nebraska,NE,Sheridan County,Gordon,Gordon city,City,place,69343,308,2412412,0,42.806432,-102.203938,103384,77125,121475,713
3101904,31,Nebraska,NE,Fillmore County,Fairmont,Grafton,Village,place,68354,402,903370,0,40.629777,-97.714629,60266,64063,56516,65
3101906,31,Nebraska,NE,Perkins County,Grant,Grant city,City,place,69140,308,1824509,0,40.844432,-101.726125,98472,84901,107689,562
3101908,31,Nebraska,NE,Cass County,Waverly,Greenwood,Village,place,68462,402,1065563,2130,40.961818,-96.443051,81391,84506,74587,217
3101910,31,Nebraska,NE,Sarpy County,Gretna,Gretna city,City,place,68028,402,6083121,0,41.140046,-96.234605,128080,106113,133287,1754
3101912,31,Nebraska,NE,Webster County,Red Cloud,Guide Rock,Village,place,68970,402,1301135,0,40.073706,-98.328803,58777,55659,53384,96
3101914,31,Nebraska,NE,Pierce County,Norfolk,Hadar,Village,place,68702,402,1026179,0,42.107221,-97.450972,101482,300000,101075,117
3101916,31,Nebraska,NE,Lancaster County,Firth,Hallam,Village,place,68358,402,440695,0,40.537517,-96.786609,109770,87888,115487,82
3101918,31,Nebraska,NE,Thomas County,Halsey,Halsey,Village,place,69142,308,501217,0,41.903319,-100.269793,66125,68369,59577,29
3101920,31,Nebraska,NE,Hamilton County,Hampton,Hampton,Village,place,68843,402,895936,0,40.881115,-97.887535,93141,80597,98104,177
3101922,31,Nebraska,NE,Nuckolls County,Superior,Hardy,Village,place,68978,402,1572078,0,40.011351,-97.923808,95621,72052,114030,72
3101924,31,Nebraska,NE,Sioux County,Harrison,Harrison,Village,place,69346,308,792255,0,42.688085,-103.882471,67066,73793,61451,123
3101926,31,Nebraska,NE,Clay County,Harvard,Harvard city,City,place,68944,402,1669426,0,40.620076,-98.096122,106324,84129,121731,323
3101928,31,Nebraska,NE,Hayes County,Hayes Center,Hayes Center,Village,place,69032,308,698890,0,40.511024,-101.020397,102091,76551,119680,160
3101930,31,Nebraska,NE,Sherman County,Litchfield,Hazard,Village,place,68852,308,663351,0,41.091539,-99.077244,61315,250000,-1,32
3101932,31,Nebraska,NE,Thayer County,Hebron,Hebron city,City,place,68370,402,3640552,0,40.168165,-97.587177,89196,83562,93699,785
3101934,31,Nebraska,NE,York County,Henderson,Henderson city,City,place,68371,402,1450655,3132,40.778922,-97.811491,131307,112998,140385,426
3101936,31,Nebraska,NE,Scotts Bluff County,Harrison,Henry,Village,place,69346,308,756486,0,41.997963,-104.04609,76261,71871,78510,35
3101938,31,Nebraska,NE,Lincoln County,Hershey,Hershey,Village,place,69143,308,1942853,0,41.160249,-100.998399,108046,96973,114905,221
3101940,31,Nebraska,NE,Franklin County,Hildreth,Hildreth,Village,place,68947,308,1480885,0,40.337832,-99.045751,98873,86480,103668,212
3101942,31,Nebraska,NE,Phelps County,Holdrege,Holdrege city,City,place,68949,308,10173379,36417,40.439466,-99.375134,93667,84244,101248,2318
3101944,31,Nebraska,NE,Adams County,Roseland,Holstein,Village,place,68973,402,582626,0,40.464752,-98.650813,70648,86161,-1,114
3101946,31,Nebraska,NE,Dodge County,Hooper,Hooper city,City,place,68031,402,1683491,31602,41.611373,-96.548627,79134,78889,78007,364
3101948,31,Nebraska,NE,Wayne County,Norfolk,Hoskins,Village,place,68702,402,799810,0,42.112636,-97.304384,97176,84836,102526,90
3101950,31,Nebraska,NE,Colfax County,Howells,Howells,Village,place,68641,402,1492898,391,41.724232,-97.004645,102413,86693,110057,251
3101952,31,Nebraska,NE,Thayer County,Hebron,Hubbell,Village,place,68370,402,880490,1385,40.008741,-97.497006,51466,59459,44854,22
3101954,31,Nebraska,NE,Platte County,Humphrey,Humphrey city,City,place,68642,402,1283337,11500,41.688506,-97.485148,88688,81775,88885,307
3101956,31,Nebraska,NE,Grant County,Hyannis,Hyannis,Village,place,69350,308,1349047,0,42.000496,-101.762228,92677,85252,101342,97
3101958,31,Nebraska,NE,Webster County,Red Cloud,Inavale,CDP,place,68970,402,864814,0,40.092266,-98.648391,43540,43609,41690,28
3101960,31,Nebraska,NE,Dodge County,Fremont,Inglewood,Village,place,68025,402,620713,3279,41.415215,-96.501939,82786,88196,54769,154
3101962,31,Nebraska,NE,Holt County,O'neill,Inman,Village,place,68763,402,740600,0,42.381915,-98.529814,52982,58414,46582,48
3101964,31,Nebraska,NE,Dakota County,Jackson,Jackson,Village,place,68743,402,1166465,0,42.448167,-96.571302,124391,94479,133376,81
3101966,31,Nebraska,NE,Nemaha County,Johnson,Johnson,Village,place,68378,402,569248,0,40.410459,-95.999865,116223,101673,127572,153
3101968,31,Nebraska,NE,Nemaha County,Auburn,Julian,Village,place,68305,402,227491,0,40.519885,-95.867366,90647,95822,96324,42
3101970,31,Nebraska,NE,Buffalo County,Kearney,Kearney city,City,place,68845,308,36156264,681368,40.700744,-99.084709,115826,97078,125525,12434
3101972,31,Nebraska,NE,Washington County,Blair,Kennard,Village,place,68008,402,769966,0,41.474697,-96.203696,86959,115153,32823,143
3101974,31,Nebraska,NE,Cherry County,Kilgore,Kilgore,Village,place,69216,402,1159714,0,42.939097,-100.957305,70055,250000,-1,22
3101976,31,Nebraska,NE,Douglas County,Valley,King Lake,CDP,place,68064,402,2552992,64897,41.309669,-96.302285,41759,45204,40716,90
3101978,31,Nebraska,NE,Chase County,Holyoke,Lamar,Village,place,80734,970,203789,0,40.572468,-101.979284,46872,300000,41790,14
3101980,31,Nebraska,NE,Cedar County,Laurel,Laurel city,City,place,68745,402,2548937,0,42.428452,-97.095109,118142,98270,129192,486
3101982,31,Nebraska,NE,Nuckolls County,Lawrence,Lawrence,Village,place,68957,402,1074398,0,40.290167,-98.259675,67179,70618,60106,169
3101984,31,Nebraska,NE,Colfax County,Leigh,Leigh,Village,place,68643,402,1550417,28332,41.703261,-97.240679,71008,80091,-1,238
3101986,31,Nebraska,NE,Saunders County,Valley,Leshara,Village,place,68064,402,178759,0,41.32979,-96.429203,77385,300000,71436,49
3101988,31,Nebraska,NE,Pawnee County,Lewiston,Lewiston,Village,place,68380,402,268545,0,40.242871,-96.407448,65773,250000,-1,41
3101990,31,Nebraska,NE,Gage County,Summerfield,Liberty,Village,place,66541,785,638539,0,40.085507,-96.483009,58179,300000,53070,21
3101992,31,Nebraska,NE,Platte County,Lindsay,Lindsay,Village,place,68644,402,884942,4570,41.700649,-97.694103,88367,83602,89981,101
3101994,31,Nebraska,NE,Butler County,Schuyler,Linwood,Village,place,68661,402,963688,0,41.412194,-96.932279,58089,64948,49337,45
3101996,31,Nebraska,NE,Sherman County,Litchfield,Litchfield,Village,place,68852,308,788205,0,41.156047,-99.153053,84829,71131,95288,116
3101998,31,Nebraska,NE,Brown County,Bassett,Long Pine city,City,place,68714,402,1500517,0,42.535252,-99.702698,47614,49493,44091,120
31011000,31,Nebraska,NE,Cheyenne County,Peetz,Lorenzo,CDP,place,80747,970,17705584,0,41.057574,-103.082098,89000,300000,74858,26
31011002,31,Nebraska,NE,Otoe County,Cook,Lorton,Village,place,68392,402,110329,0,40.59722,-96.024177,76449,300000,66037,14
31011004,31,Nebraska,NE,Sherman County,Loup City,Loup City city,City,place,68853,308,2439557,0,41.276682,-98.967727,102989,78861,120523,455
31011006,31,Nebraska,NE,Scotts Bluff County,Morrill,Lyman,Village,place,69358,308,1023468,0,41.91764,-104.037367,82006,80103,79759,166
31011008,31,Nebraska,NE,Burt County,Lyons,Lyons city,City,place,68038,402,1768200,20660,41.93588,-96.472338,79934,72621,89918,423
31011010,31,Nebraska,NE,York County,Mccool Junction,McCool Junction,Village,place,68401,402,1210577,10370,40.743858,-97.600794,76763,78356,71191,173
31011012,31,Nebraska,NE,Pierce County,Randolph,McLean,Village,place,68771,402,245311,0,42.386341,-97.468178,67611,300000,56037,17
31011014,31,Nebraska,NE,Madison County,Madison,Madison city,City,place,68748,402,2984219,0,41.828522,-97.456711,89990,73341,100222,842
31011016,31,Nebraska,NE,Cedar County,Wausa,Magnet,Village,place,68786,402,386196,0,42.45612,-97.469294,141476,93433,170355,22
31011018,31,Nebraska,NE,Saunders County,Prague,Malmo,Village,place,68050,402,352728,0,41.266455,-96.720922,132541,300000,132701,50
31011020,31,Nebraska,NE,Hamilton County,Central City,Marquette,Village,place,68826,308,536237,0,41.006335,-98.009751,151906,96423,171415,86
31011022,31,Nebraska,NE,Dixon County,Allen,Martinsburg,Village,place,68710,402,270226,0,42.508573,-96.832,90079,102729,103715,34
31011024,31,Nebraska,NE,Custer County,Ansley,Mason City,Village,place,68814,308,1228445,0,41.222172,-99.298788,138318,100098,165794,80
31011026,31,Nebraska,NE,Lincoln County,Maxwell,Maxwell,Village,place,69151,308,883066,0,41.078438,-100.525737,89859,73025,97239,124
31011028,31,Nebraska,NE,Saunders County,Mead,Mead,Village,place,68041,402,1576509,27362,41.224402,-96.487187,141550,119940,151172,219
31011030,31,Nebraska,NE,Scotts Bluff County,Minatare,Melbeta,Village,place,69356,308,220605,0,41.782224,-103.517068,119262,79849,142716,52
31011032,31,Nebraska,NE,Custer County,Merna,Merna,Village,place,68856,308,1387186,0,41.485159,-99.761063,71473,70214,68365,170
31011034,31,Nebraska,NE,Seward County,Milford,Milford city,City,place,68405,402,2017792,20572,40.772568,-97.054119,120861,100431,134683,836
31011036,31,Nebraska,NE,Fillmore County,Milligan,Milligan,Village,place,68406,402,618483,0,40.500219,-97.388492,82377,69954,95667,164
31011038,31,Nebraska,NE,Kearney County,Minden,Minden city,City,place,68959,308,5589919,0,40.498034,-98.967491,87344,80946,79304,1287
31011040,31,Nebraska,NE,Boyd County,Niobrara,Monowi,Village,place,68760,402,548570,0,42.830705,-98.32956,0,0,0,0
31011042,31,Nebraska,NE,Frontier County,Curtis,Moorefield,Village,place,69025,308,433298,0,40.689917,-100.400327,56293,62426,55346,14
31011044,31,Nebraska,NE,Saunders County,North Bend,Morse Bluff,Village,place,68649,402,459186,0,41.430946,-96.766514,105767,300000,118210,66
31011046,31,Nebraska,NE,Cass County,Murdock,Murdock,Village,place,68407,402,334570,0,40.926106,-96.280879,103611,84409,108206,125
31011048,31,Nebraska,NE,Boyd County,Bonesteel,Naper,Village,place,57317,605,350266,0,42.964168,-99.097,58219,64921,51575,32
31011050,31,Nebraska,NE,Otoe County,Nebraska City,Nebraska City city,City,place,68410,402,12661627,0,40.676277,-95.861633,85438,77597,89858,3063
31011052,31,Nebraska,NE,Antelope County,Neligh,Neligh city,City,place,68756,402,3778914,29508,42.129093,-98.029229,112770,87910,130625,666
31011054,31,Nebraska,NE,Nemaha County,Auburn,Nemaha,Village,place,68305,402,785190,0,40.338801,-95.675965,58438,51238,58592,84
31011056,31,Nebraska,NE,Dixon County,Newcastle,Newcastle,Village,place,68757,402,876047,0,42.652413,-96.87403,60759,56227,60280,122
31011058,31,Nebraska,NE,Platte County,Newman Grove,Newman Grove city,City,place,68758,402,1411795,0,41.746892,-97.776702,69750,300000,55478,2
31011060,31,Nebraska,NE,Dodge County,Fremont,Nickerson,Village,place,68025,402,983204,6928,41.534723,-96.47085,89316,68501,99534,140
31011062,31,Nebraska,NE,Nuckolls County,Nelson,Nora,Village,place,68961,402,984795,0,40.164141,-97.973788,20261,300000,7774,11
31011064,31,Nebraska,NE,Kearney County,Minden,Norman,Village,place,68959,308,240084,0,40.479154,-98.792102,58474,53599,53004,25
31011066,31,Nebraska,NE,Valley County,North Loup,North Loup,Village,place,68859,308,1061744,0,41.495455,-98.772679,156179,106566,179364,170
31011068,31,Nebraska,NE,Nuckolls County,Davenport,Oak,Village,place,68335,402,393127,0,40.238155,-97.903649,43450,300000,36715,30
31011070,31,Nebraska,NE,Burt County,Oakland,Oakland city,City,place,68045,402,2403380,1676,41.835081,-96.467051,84914,83087,84302,549
31011072,31,Nebraska,NE,Custer County,Callaway,Oconto,Village,place,68825,308,526060,0,41.141659,-99.761938,70271,67208,68194,73
31011074,31,Nebraska,NE,Gage County,Odell,Odell,Village,place,68415,402,681373,0,40.050377,-96.801673,78460,75017,78802,120
31011076,31,Nebraska,NE,Sarpy County,Bellevue,Offutt AFB,CDP,place,68005,402,10771514,408252,41.120281,-95.920768,77330,71042,75931,1695
31011078,31,Nebraska,NE,Fillmore County,Milligan,Ohiowa,Village,place,68406,402,645927,0,40.413641,-97.452375,72087,64166,71075,58
31011080,31,Nebraska,NE,Holt County,Oneill,O'Neill city,City,place,68763,402,6178315,0,42.461019,-98.646493,78151,78933,77821,1732
31011082,31,Nebraska,NE,Antelope County,Orchard,Orchard,Village,place,68764,402,1162027,0,42.336843,-98.24107,77630,69571,80995,206
31011084,31,Nebraska,NE,Harlan County,Alma,Orleans,Village,place,68920,308,1553835,0,40.131721,-99.4551,75413,73108,59262,190
31011086,31,Nebraska,NE,Garden County,Oshkosh,Oshkosh city,City,place,69154,308,1732272,0,41.408013,-102.345157,80847,68698,93972,368
31011088,31,Nebraska,NE,Otoe County,Syracuse,Otoe,Village,place,68446,402,412633,0,40.724075,-96.12061,109119,97661,121807,56
31011090,31,Nebraska,NE,Dawson County,Overton,Overton,Village,place,68863,308,1399394,0,40.74057,-99.53741,113570,92944,121759,217
31011092,31,Nebraska,NE,Harlan County,Oxford,Oxford,Village,place,68967,308,2356822,0,40.253033,-99.63221,101146,82168,112359,116
31011094,31,Nebraska,NE,Hayes County,Palisade,Palisade,Village,place,69040,308,919483,0,40.348404,-101.107462,58639,300000,45330,4
31011096,31,Nebraska,NE,Merrick County,Palmer,Palmer,Village,place,68864,308,1381518,0,41.22241,-98.259761,79703,76018,75635,219
31011098,31,Nebraska,NE,Lancaster County,Bennet,Panama,Village,place,68317,402,734784,0,40.599806,-96.511171,74021,83585,21120,116
31011100,31,Nebraska,NE,Dundy County,Benkelman,Parks,CDP,place,69021,308,455741,0,40.04362,-101.725113,24999,300000,13345,16
31011102,31,Nebraska,NE,Keith County,Paxton,Paxton,Village,place,69155,308,2672947,0,41.123371,-101.351957,90775,91716,91772,254
31011104,31,Nebraska,NE,Nemaha County,Auburn,Peru city,City,place,68305,402,1361985,0,40.478512,-95.731392,70531,75448,43826,250
31011106,31,Nebraska,NE,Hamilton County,Grand Island,Phillips,Village,place,68801,308,758674,0,40.89767,-98.214594,118421,98704,130723,114
31011108,31,Nebraska,NE,Pierce County,Pierce,Pierce city,City,place,68767,402,2345839,55221,42.199274,-97.527952,120602,97063,130356,739
31011110,31,Nebraska,NE,Pierce County,Plainview,Plainview city,City,place,68769,402,2803018,0,42.353346,-97.787145,117605,95893,131055,491
31011112,31,Nebraska,NE,Cass County,Plattsmouth,Plattsmouth city,City,place,68048,402,8047197,16249,41.005653,-95.894144,97468,88498,103425,2558
31011114,31,Nebraska,NE,Buffalo County,Pleasanton,Pleasanton,Village,place,68866,308,874492,0,40.969808,-99.087566,69344,79216,9724,116
31011116,31,Nebraska,NE,Polk County,Polk,Polk,Village,place,68654,402,1267433,606,41.075208,-97.783774,67592,66866,66355,155
31011118,31,Nebraska,NE,Buffalo County,Ravenna,Poole,CDP,place,68869,308,6996335,128435,40.992272,-98.960593,59139,300000,48582,15
31011120,31,Nebraska,NE,Saunders County,Prague,Prague,Village,place,68050,402,843705,0,41.309512,-96.808157,68723,71118,63747,156
31011122,31,Nebraska,NE,Boone County,Cedar Rapids,Primrose,Village,place,68627,308,718309,0,41.623798,-98.237395,70318,78883,61313,31
31011124,31,Nebraska,NE,Boone County,Petersburg,Raeville,CDP,place,68652,402,128671,0,41.895582,-98.053616,0,0,0,0
31011126,31,Nebraska,NE,Douglas County,Ralston,Ralston city,City,place,68127,402,4271371,6003,41.20001,-96.037825,118914,95839,128738,2602
31011128,31,Nebraska,NE,Buffalo County,Ravenna,Ravenna city,City,place,68869,308,4300821,13898,41.023598,-98.907265,87800,74314,97975,573
31011130,31,Nebraska,NE,Webster County,Red Cloud,Red Cloud city,City,place,68970,402,2661092,0,40.08642,-98.522224,67763,66384,69529,467
31011132,31,Nebraska,NE,Jefferson County,Fairbury,Reynolds,Village,place,68352,402,650643,0,40.059811,-97.335947,27535,300000,21964,34
31011134,31,Nebraska,NE,Colfax County,Richland,Richland,Village,place,68601,402,554197,0,41.436862,-97.214904,62810,67801,-1,34
31011136,31,Nebraska,NE,Buffalo County,Kearney,Riverdale,Village,place,68845,308,683422,0,40.783887,-99.160459,84662,300000,76091,68
31011138,31,Nebraska,NE,Lancaster County,Lincoln,Roca,Village,place,68516,402,359425,0,40.658465,-96.661408,142877,300000,148212,86
31011140,31,Nebraska,NE,Colfax County,Schuyler,Rogers,Village,place,68661,402,439142,248,41.464272,-96.915806,67867,71053,59923,23
31011142,31,Nebraska,NE,Keith County,Ogallala,Roscoe,CDP,place,69153,308,407391,0,41.131613,-101.585195,112500,300000,98329,7
31011144,31,Nebraska,NE,Antelope County,Orchard,Royal,Village,place,68764,402,366563,0,42.332941,-98.125047,73658,83585,65198,43
31011146,31,Nebraska,NE,Sheridan County,Rushville,Rushville city,City,place,69360,308,2979337,0,42.71338,-102.466563,62323,58831,65063,385
31011148,31,Nebraska,NE,Boone County,St Edward,St. Edward city,City,place,68660,402,1705359,0,41.571448,-97.861197,64258,71803,23442,312
31011150,31,Nebraska,NE,Howard County,St Libory,St. Libory,CDP,place,68872,308,859918,0,41.08214,-98.359077,84184,85291,78819,102
31011152,31,Nebraska,NE,Richardson County,Falls City,Salem,Village,place,68355,402,1607649,0,40.076889,-95.728522,34630,29636,33990,44
31011154,31,Nebraska,NE,Keith County,Paxton,Sarben,CDP,place,69155,308,406065,0,41.166277,-101.304402,75999,300000,66436,8
31011156,31,Nebraska,NE,Clay County,Sutton,Saronville,Village,place,68979,402,386721,0,40.602841,-97.938847,77437,300000,67578,29
31011158,31,Nebraska,NE,Greeley County,Scotia,Scotia,Village,place,68875,308,898105,0,41.467778,-98.702415,60723,64738,39942,139
31011160,31,Nebraska,NE,Dodge County,Scribner,Scribner city,City,place,68057,402,1654953,37944,41.663548,-96.664175,87446,74034,96702,399
31011162,31,Nebraska,NE,Seward County,Seward,Seward city,City,place,68434,402,11066714,90499,40.909211,-97.096095,119889,95674,130410,2573
31011164,31,Nebraska,NE,Buffalo County,Shelton,Shelton,Village,place,68876,308,1897863,0,40.778811,-98.730635,97671,82065,107459,456
31011166,31,Nebraska,NE,Wayne County,Randolph,Sholes,Village,place,68771,402,356250,0,42.334813,-97.294619,73743,300000,62845,7
31011168,31,Nebraska,NE,Cheyenne County,Sidney,Sidney city,City,place,69162,308,19384854,680,41.133735,-102.968591,108528,91887,115953,3140
31011170,31,Nebraska,NE,Gosper County,Elwood,Smithfield,Village,place,68937,308,438525,0,40.573302,-99.740936,60142,300000,51537,14
31011172,31,Nebraska,NE,Cass County,Louisville,South Bend,Village,place,68037,402,346421,1217,41.001959,-96.248331,117600,300000,128740,37
31011174,31,Nebraska,NE,Greeley County,Spalding,Spalding,Village,place,68665,308,831388,0,41.689281,-98.362548,112288,86530,129455,230
31011176,31,Nebraska,NE,Lancaster County,Firth,Sprague,Village,place,68358,402,263992,0,40.626554,-96.744675,126910,99486,141489,59
31011178,31,Nebraska,NE,Keya Paha County,Springview,Springview,Village,place,68778,402,1719277,0,42.824883,-99.747541,149185,110385,170761,102
31011180,31,Nebraska,NE,Stanton County,Stanton,Stanton city,City,place,68779,402,4503048,1264,41.948045,-97.212275,86075,78359,92108,663
31011182,31,Nebraska,NE,Logan County,Stapleton,Stapleton,Village,place,69163,308,649619,0,41.480198,-100.51255,123530,97828,135813,140
31011184,31,Nebraska,NE,Pawnee County,Table Rock,Steinauer,Village,place,68447,402,349530,0,40.207289,-96.232901,68730,79928,67191,32
31011186,31,Nebraska,NE,Johnson County,Sterling,Sterling,Village,place,68443,402,1054471,0,40.461216,-96.377494,109914,81270,131369,225
31011188,31,Nebraska,NE,Frontier County,Curtis,Stockville,Village,place,69025,308,679170,0,40.533628,-100.384431,96432,300000,87502,5
31011190,31,Nebraska,NE,Hitchcock County,Stratton,Stratton,Village,place,69043,308,1116288,0,40.15018,-101.227937,76864,66200,86381,176
31011192,31,Nebraska,NE,Holt County,Stuart,Stuart,Village,place,68780,402,3463564,0,42.601069,-99.140632,85090,83696,89186,247
31011194,31,Nebraska,NE,Cheyenne County,Lodgepole,Sunol,CDP,place,69149,308,5664597,5292,41.154105,-102.762746,176898,300000,190041,40
31011196,31,Nebraska,NE,Butler County,Rising City,Surprise,Village,place,68658,402,1015223,17668,41.104433,-97.309012,64519,300000,55917,18
31011198,31,Nebraska,NE,Clay County,Sutton,Sutton city,City,place,68979,402,5163033,11322,40.608232,-97.871594,94631,83850,98793,640
31011200,31,Nebraska,NE,Otoe County,Syracuse,Syracuse city,City,place,68446,402,3287795,0,40.663531,-96.182671,102208,89797,112152,860
31011202,31,Nebraska,NE,Otoe County,Cook,Talmage,Village,place,68392,402,424398,0,40.531595,-96.02385,86451,64058,100935,89
31011204,31,Nebraska,NE,Platte County,Humphrey,Tarnov,Village,place,68642,402,82266,0,41.614799,-97.502478,50063,50276,42881,22
31011206,31,Nebraska,NE,Johnson County,Tecumseh,Tecumseh city,City,place,68450,402,3894707,0,40.371785,-96.188788,79832,68115,89261,736
31011208,31,Nebraska,NE,Scotts Bluff County,Gering,Terrytown city,City,place,69341,308,1224668,90919,41.84713,-103.670553,69384,61570,74034,393
31011210,31,Nebraska,NE,Thomas County,Thedford,Thedford,Village,place,69166,308,622206,0,41.979172,-100.574729,135296,300000,155624,76
31011212,31,Nebraska,NE,Antelope County,Tilden,Tilden city,City,place,68781,402,1911361,0,42.043887,-97.831982,125249,118456,142691,215
31011214,31,Nebraska,NE,Saline County,Milligan,Tobias,Village,place,68406,402,678191,0,40.418502,-97.336621,124413,138257,114116,44
31011216,31,Nebraska,NE,Adams County,Hastings,Trumbull,Village,place,68901,402,1117238,28,40.68004,-98.273454,0,0,0,0
31011218,31,Nebraska,NE,McPherson County,Tryon,Tryon,CDP,place,69167,308,3081601,0,41.558444,-100.953594,71652,250000,-1,53
31011220,31,Nebraska,NE,Butler County,Dwight,Ulysses,Village,place,68635,402,521848,0,41.07216,-97.202833,106486,81331,122943,109
31011222,31,Nebraska,NE,Cass County,Nehawka,Union,Village,place,68413,402,537922,0,40.814362,-95.921457,61523,250000,43239,87
31011224,31,Nebraska,NE,Seward County,Utica,Utica,Village,place,68456,402,1194486,0,40.895279,-97.345349,141526,113380,150750,328
31011226,31,Nebraska,NE,Douglas County,Valley,Valley city,City,place,68064,402,9219918,139969,41.316647,-96.346282,126153,99924,139644,885
31011228,31,Nebraska,NE,Perkins County,Grant,Venango,Village,place,69140,308,1961656,0,40.763664,-102.044184,116722,300000,129246,66
31011230,31,Nebraska,NE,Knox County,Niobrara,Verdel,Village,place,68760,402,447095,0,42.811399,-98.193296,40901,52035,33897,18
31011232,31,Nebraska,NE,Richardson County,Falls City,Verdon,Village,place,68355,402,614612,0,40.149086,-95.711196,79797,77922,70047,83
31011234,31,Nebraska,NE,York County,Utica,Waco,Village,place,68456,402,592244,0,40.89693,-97.461479,115935,90571,128432,138
31011236,31,Nebraska,NE,Dixon County,Wakefield,Wakefield city,City,place,68784,402,2671990,182706,42.266651,-96.862925,87620,71756,100953,475
31011238,31,Nebraska,NE,Lincoln County,Wallace,Wallace,Village,place,69169,308,1842653,0,40.837579,-101.164482,108573,90895,116240,126
31011240,31,Nebraska,NE,Lancaster County,Lincoln,Walton,CDP,place,68510,402,9225864,0,40.795958,-96.565763,224280,300000,220001,161
31011242,31,Nebraska,NE,Washington County,Bennington,Washington,Village,place,68007,402,530320,0,41.397626,-96.207454,113832,300000,109428,41
31011244,31,Nebraska,NE,Douglas County,Valley,Waterloo,Village,place,68064,402,1669513,0,41.285569,-96.285055,105943,90783,111890,391
31011246,31,Nebraska,NE,Knox County,Wausa,Wausa,Village,place,68786,402,1358250,0,42.497827,-97.539305,83151,84138,81530,297
31011248,31,Nebraska,NE,Wayne County,Wayne,Wayne city,City,place,68787,402,7219732,114652,42.238349,-97.01092,141342,121166,155149,2013
31011250,31,Nebraska,NE,Lincoln County,Maywood,Wellfleet,Village,place,69038,308,701518,0,40.753912,-100.731818,66169,48294,60377,36
